transcript_id	gene_id	biotype	chrom	tss	strand	n_reads	n_lacuna	mean_frac_prot	frac_lacuna	p_value	p_global	log2_or	q_value
XM_011527837.3	ARHGEF18	mRNA	chr19	7355594	+	32	2	0.8934063	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
XM_011527934.1	NWD1	mRNA	chr19	16749727	+	32	2	0.9717969	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
XM_011527836.3	ARHGEF18	mRNA	chr19	7355594	+	32	2	0.8934063	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
XM_011528208.3	CYP4F12	mRNA	chr19	15673710	+	32	2	0.91264063	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_202001.3	ERCC1	mRNA	chr19	45423527	-	32	2	0.9373125	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001330474.2	RNF10	mRNA	chr12	120534355	+	32	2	0.95264065	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
XM_011527543.4	CD37	mRNA	chr19	49335405	+	32	2	0.85275	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
XM_011527542.4	CD37	mRNA	chr19	49335405	+	32	2	0.85275	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
XM_011535160.3	RNF17	mRNA	chr13	24747766	+	32	2	0.8892969	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001400293.1	USP19	mRNA	chr3	49120822	-	32	2	0.87757814	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001414512.1	MVK	mRNA	chr12	109573793	+	32	2	0.9553437	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001301182.2	MVK	mRNA	chr12	109573793	+	32	2	0.9553437	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_015528.3	RNF167	mRNA	chr17	4940267	+	32	2	0.95220315	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_015416.5	LETMD1	mRNA	chr12	51048326	+	32	2	0.8936875	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
XM_017014931.2	KCNT1	mRNA	chr9	135743807	+	32	2	0.92464066	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
XM_017014909.2	KIF27	mRNA	chr9	83912899	-	32	2	0.9193594	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001282878.1	LAX1	mRNA	chr1	203769637	+	32	2	0.9039062	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001083602.3	PTCH1	mRNA	chr9	95516970	-	32	2	0.9546406	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001384714.1	CTSB	mRNA	chr8	11868086	-	32	2	0.93495315	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
XM_011535155.3	RNF17	mRNA	chr13	24747766	+	32	2	0.8892969	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001384642.1	VSTM2B	mRNA	chr19	29525417	+	32	2	0.8432969	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
XM_006712947.3	USP19	mRNA	chr3	49120822	-	32	2	0.87757814	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001384599.1	PLEKHG6	mRNA	chr12	6310681	+	32	2	0.93175	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001384601.1	PLEKHG6	mRNA	chr12	6310681	+	32	2	0.93175	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001384602.1	PLEKHG6	mRNA	chr12	6310681	+	32	2	0.93175	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001384598.1	PLEKHG6	mRNA	chr12	6310681	+	32	2	0.93175	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_032019.6	HDAC10	mRNA	chr22	50251264	-	32	2	0.9008281	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001405492.1	PRRT4	mRNA	chr7	128361982	-	32	2	0.89673436	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_201526.2	ISLR	mRNA	chr15	74174546	+	32	2	0.9315938	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001351335.2	LETMD1	mRNA	chr12	51048326	+	32	2	0.8936875	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
XM_047427121.1	MRPL48	mRNA	chr11	73787873	+	32	2	0.96173435	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_199286.4	DPPA3	mRNA	chr12	7711432	+	32	2	0.86890626	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001369419.1	ERCC1	mRNA	chr19	45423527	-	32	2	0.9373125	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_147130.3	NCR3	mRNA	chr6	31593005	-	32	2	0.9489844	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
XM_047438997.1	QPCTL	mRNA	chr19	45692665	+	32	2	0.94821876	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001271604.4	JPH3	mRNA	chr16	87602507	+	32	2	0.9205625	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001040031.2	CD37	mRNA	chr19	49335405	+	32	2	0.85275	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_147781.4	CTSB	mRNA	chr8	11868086	-	32	2	0.93495315	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_147783.4	CTSB	mRNA	chr8	11868086	-	32	2	0.93495315	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_147780.4	CTSB	mRNA	chr8	11868086	-	32	2	0.93495315	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_014643.4	ZNF516	mRNA	chr18	76495241	-	32	2	0.9416875	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001351336.2	LETMD1	mRNA	chr12	51048326	+	32	2	0.8936875	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001351098.2	USP19	mRNA	chr3	49120822	-	32	2	0.87757814	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001351099.2	USP19	mRNA	chr3	49120822	-	32	2	0.87757814	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
XM_006710725.5	TMEM39B	mRNA	chr1	32072938	+	32	2	0.9795625	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001351104.2	USP19	mRNA	chr3	49120822	-	32	2	0.87757814	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001351105.2	USP19	mRNA	chr3	49120822	-	32	2	0.87757814	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001369416.1	ERCC1	mRNA	chr19	45423527	-	32	2	0.9373125	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
XM_047442583.1	OFD1	mRNA	chrX	13714504	+	32	2	0.94609374	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
XM_017026900.2	QPCTL	mRNA	chr19	45692665	+	32	2	0.94821876	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
XM_011517611.4	CSPP1	mRNA	chr8	67131558	+	32	2	0.9442969	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_025241.3	UBXN6	mRNA	chr19	4457793	-	32	2	0.89853126	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001388038.1	REPIN1	mRNA	chr7	150368095	+	32	2	0.9577031	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
XM_047439213.1	ELSPBP1	mRNA	chr19	48007081	+	32	2	0.910625	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001042486.4	DLGAP4	mRNA	chr20	36461467	+	32	2	0.9097813	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
XM_047447444.1	TPRA1	mRNA	chr3	127590732	-	32	2	0.89435935	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
XM_017008477.2	TBC1D14	mRNA	chr4	6909465	+	32	2	0.9692969	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001316888.2	PLAC1	mRNA	chrX	134733635	-	32	2	0.9371875	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_032786.3	ZC3H10	mRNA	chr12	56118265	+	32	2	0.9018437	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_017659.4	QPCTL	mRNA	chr19	45692665	+	32	2	0.94821876	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
XM_011543840.4	FAM167A	mRNA	chr8	11475907	-	32	2	0.9720625	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
XM_047442593.1	OFD1	mRNA	chrX	13714504	+	32	2	0.94609374	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001199161.2	USP19	mRNA	chr3	49120822	-	32	2	0.87757814	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
XM_047430033.1	CDK8	mRNA	chr13	26254128	+	32	2	0.9705625	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_005777.3	RBM6	mRNA	chr3	49940149	+	32	2	0.96073437	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
XM_024452847.2	MROH2A	mRNA	chr2	233792921	+	32	2	0.96664065	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001351399.2	LPAR1	mRNA	chr9	111038997	-	32	2	0.9485781	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001351398.2	LPAR1	mRNA	chr9	111038997	-	32	2	0.9485781	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001001824.2	OR2T27	mRNA	chr1	248655527	-	32	2	0.9246719	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001351397.2	LPAR1	mRNA	chr9	111038997	-	32	2	0.9485781	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
XM_047439112.1	SLC44A2	mRNA	chr19	10625552	+	32	2	0.89525	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001400295.1	USP19	mRNA	chr3	49120822	-	32	2	0.87757814	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
XM_047429924.1	GIT2	mRNA	chr12	110000163	-	32	2	0.91592187	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
XM_024452849.2	MROH2A	mRNA	chr2	233792921	+	32	2	0.96664065	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
XM_047429926.1	GIT2	mRNA	chr12	110000126	-	32	2	0.9165	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001319679.2	TMEM39B	mRNA	chr1	32072938	+	32	2	0.9795625	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001330125.1	VAMP2	mRNA	chr17	8162875	-	32	2	0.9625469	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001350300.2	GET1-SH3BGR	mRNA	chr21	39380325	+	32	2	0.92340624	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
XM_047420371.1	PRRT4	mRNA	chr7	128361982	-	32	2	0.89673436	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_004627.6	GET1	mRNA	chr21	39380325	+	32	2	0.92340624	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
XM_011535159.3	RNF17	mRNA	chr13	24747766	+	32	2	0.8892969	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001400294.1	USP19	mRNA	chr3	49120822	-	32	2	0.87757814	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001243892.2	TPD52L2	mRNA	chr20	63865269	+	32	2	0.9556875	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001400299.1	USP19	mRNA	chr3	49120822	-	32	2	0.87757814	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001400297.1	USP19	mRNA	chr3	49120822	-	32	2	0.87757814	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001400298.1	USP19	mRNA	chr3	49120822	-	32	2	0.87757814	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001400296.1	USP19	mRNA	chr3	49120822	-	32	2	0.87757814	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
XM_005259435.4	CD37	mRNA	chr19	49335405	+	32	2	0.85275	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_203434.3	IER5L	mRNA	chr9	129178260	-	32	2	0.94376564	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001389602.1	USP19	mRNA	chr3	49120822	-	32	2	0.87757814	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
XM_011513508.2	TBC1D14	mRNA	chr4	6909465	+	32	2	0.9692969	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
XM_011535152.3	RNF17	mRNA	chr13	24747766	+	32	2	0.8892969	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001271605.3	JPH3	mRNA	chr16	87602507	+	32	2	0.9205625	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
XM_047442594.1	OFD1	mRNA	chrX	13714504	+	32	2	0.94609374	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_198285.3	WDR86	mRNA	chr7	151410037	-	32	2	0.9172969	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001289978.2	DPF1	mRNA	chr19	38224221	-	32	2	0.9314375	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001366122.1	KCP	mRNA	chr7	128910708	-	32	2	0.8935625	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
XM_047429862.1	FMNL3	mRNA	chr12	49669583	-	32	2	0.90589064	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_018056.4	TMEM39B	mRNA	chr1	32072938	+	32	2	0.9795625	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
XM_047424670.1	CTBP2	mRNA	chr10	125151833	-	32	2	0.90926564	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
XM_017027426.2	ZNF30	mRNA	chr19	34926902	+	32	2	0.97942185	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_032325.4	EIF1AD	mRNA	chr11	66002156	-	32	2	0.93495315	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001243689.2	LETMD1	mRNA	chr12	51048326	+	32	2	0.8936875	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001136053.4	TPRA1	mRNA	chr3	127590732	-	32	2	0.89435935	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_015514.2	NGDN	mRNA	chr14	23469702	+	32	2	0.9321406	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
XM_047442591.1	OFD1	mRNA	chrX	13714504	+	32	2	0.94609374	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
XM_047442584.1	OFD1	mRNA	chrX	13714504	+	32	2	0.94609374	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
XM_047442585.1	OFD1	mRNA	chrX	13714504	+	32	2	0.94609374	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
XM_047442586.1	OFD1	mRNA	chrX	13714504	+	32	2	0.94609374	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
XM_047442588.1	OFD1	mRNA	chrX	13714504	+	32	2	0.94609374	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001319678.2	TMEM39B	mRNA	chr1	32072938	+	32	2	0.9795625	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
XM_047442589.1	OFD1	mRNA	chrX	13714504	+	32	2	0.94609374	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001243891.2	TPD52L2	mRNA	chr20	63865269	+	32	2	0.9556875	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001326413.2	PISD	mRNA	chr22	31662214	-	32	2	0.97221875	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001242484.2	EIF1AD	mRNA	chr11	66002156	-	32	2	0.93495315	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001242485.2	EIF1AD	mRNA	chr11	66002156	-	32	2	0.93495315	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
XM_017028420.2	EVA1C	mRNA	chr21	32411722	+	32	2	0.8577344	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_003342.5	UBE2G1	mRNA	chr17	4366674	-	32	2	0.8646719	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_003321.5	TUFM	mRNA	chr16	28846347	-	32	2	0.89701563	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001398494.1	NCBP3	mRNA	chr17	3846245	-	32	2	0.8824844	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
XM_047441895.1	DRP2	mRNA	chrX	101242353	+	32	2	0.94640625	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001318368.2	CDK8	mRNA	chr13	26254128	+	32	2	0.9705625	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001135155.3	DPF1	mRNA	chr19	38224221	-	32	2	0.9314375	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001823.5	CKB	mRNA	chr14	103522829	-	32	2	0.892875	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_014868.5	RNF10	mRNA	chr12	120534355	+	32	2	0.95264065	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
XM_047436317.1	XAF1	mRNA	chr17	6758088	+	32	2	0.90578127	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001242486.2	EIF1AD	mRNA	chr11	66002156	-	32	2	0.93495315	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001242464.2	PPP1R1B	mRNA	chr17	39628502	+	32	2	0.7980469	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001114726.3	PRRT4	mRNA	chr7	128361689	-	32	2	0.88082814	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001114185.3	MVK	mRNA	chr12	109573793	+	32	2	0.9553437	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001114118.3	NCBP3	mRNA	chr17	3846245	-	32	2	0.8824844	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001113361.2	TBC1D14	mRNA	chr4	6909465	+	32	2	0.9692969	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001908.5	CTSB	mRNA	chr8	11868086	-	32	2	0.93495315	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001898.3	CST1	mRNA	chr20	23750934	-	32	2	0.9056563	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001320364.2	RNF167	mRNA	chr17	4940267	+	32	2	0.95220315	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001207019.3	FCER2	mRNA	chr19	7699440	-	32	2	0.94825	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001353884.2	TM6SF1	mRNA	chr15	83107644	+	32	2	0.91573435	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001294340.2	ZC3H18	mRNA	chr16	88570402	+	32	2	0.87048435	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001355019.2	PPP2CA	mRNA	chr5	134225553	-	32	2	0.96220315	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
XM_047425806.1	SFXN3	mRNA	chr10	101031233	+	32	2	0.9530156	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001370313.1	RNF167	mRNA	chr17	4940267	+	32	2	0.95220315	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
XM_005249989.5	WDR86	mRNA	chr7	151410037	-	32	2	0.9172969	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
XM_005249990.6	WDR86	mRNA	chr7	151410037	-	32	2	0.9172969	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001320361.2	RNF167	mRNA	chr17	4940267	+	32	2	0.95220315	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001320363.2	RNF167	mRNA	chr17	4940267	+	32	2	0.95220315	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001033520.1	WIPI2	mRNA	chr7	5214268	+	32	2	0.9384844	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001389597.1	USP19	mRNA	chr3	49120822	-	32	2	0.87757814	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001389598.1	USP19	mRNA	chr3	49120822	-	32	2	0.87757814	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001389599.1	USP19	mRNA	chr3	49120822	-	32	2	0.87757814	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001389600.1	USP19	mRNA	chr3	49120822	-	32	2	0.87757814	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001389601.1	USP19	mRNA	chr3	49120822	-	32	2	0.87757814	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001389604.1	USP19	mRNA	chr3	49120822	-	32	2	0.87757814	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001389605.1	USP19	mRNA	chr3	49120822	-	32	2	0.87757814	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_199363.3	TPD52L2	mRNA	chr20	63865269	+	32	2	0.9556875	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001174164.2	PRRT4	mRNA	chr7	128361689	-	32	2	0.88082814	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
XM_011528271.3	YIPF2	mRNA	chr19	10928638	-	32	2	0.8682031	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
XM_017011796.2	GALNTL5	mRNA	chr7	151959266	+	32	2	0.9606094	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001351100.2	USP19	mRNA	chr3	49120822	-	32	2	0.87757814	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001351101.2	USP19	mRNA	chr3	49120822	-	32	2	0.87757814	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_181798.2	KCNQ1	mRNA	chr11	2461440	+	32	2	0.92946875	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_199359.3	TPD52L2	mRNA	chr20	63865269	+	32	2	0.9556875	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_199360.3	TPD52L2	mRNA	chr20	63865269	+	32	2	0.9556875	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_199361.3	TPD52L2	mRNA	chr20	63865269	+	32	2	0.9556875	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_003923.3	FOXH1	mRNA	chr8	144475848	-	32	2	0.8142344	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001389594.1	USP19	mRNA	chr3	49120822	-	32	2	0.87757814	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
XM_011528270.3	YIPF2	mRNA	chr19	10928638	-	32	2	0.8682031	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
XM_017011795.2	GALNTL5	mRNA	chr7	151959267	+	32	2	0.960625	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
XM_011527356.2	DPF1	mRNA	chr19	38224221	-	32	2	0.9314375	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001346186.2	RHBDD2	mRNA	chr7	75879033	+	32	2	0.8909531	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001387519.1	LPAR1	mRNA	chr9	111038997	-	32	2	0.9485781	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001387520.1	LPAR1	mRNA	chr9	111038997	-	32	2	0.9485781	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001346187.2	RHBDD2	mRNA	chr7	75879033	+	32	2	0.8909531	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
NM_001346188.2	RHBDD2	mRNA	chr7	75879033	+	32	2	0.8909531	0.0625	0.573593696800309	0.1100003977355588	-0.8155806353500946	0.9638915752769917
