transcript_id	gene_id	biotype	chrom	tss	strand	n_reads	n_lacuna	mean_frac_prot	frac_lacuna	p_value	p_global	log2_or	q_value
XM_005270739.6	AK5	mRNA	chr1	77282018	+	42	3	0.9064643	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_047430110.1	B3GLCT	mRNA	chr13	31222968	+	42	3	0.9595	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_047421391.1	NFYC	mRNA	chr1	40730163	+	42	3	0.97555953	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
NM_199173.6	BGLAP	mRNA	chr1	156242183	+	42	3	0.9155476	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_011512059.3	TANC1	mRNA	chr2	159138124	+	42	3	0.90940475	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_047438606.1	BBC3	mRNA	chr19	47232460	-	42	3	0.9333215	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
NM_001001786.3	BLID	mRNA	chr11	122116214	-	42	3	0.9115833	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
NM_017994.5	TMEM248	mRNA	chr7	66921224	+	42	3	0.8990357	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_017016847.3	ATAD1	mRNA	chr10	87819239	-	42	3	0.9394167	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
NM_001385855.1	OR2L2	mRNA	chr1	248030069	+	42	3	0.9712024	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
NM_001567.4	INPPL1	mRNA	chr11	72224766	+	42	3	0.8897381	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_047428244.1	TMEM132B	mRNA	chr12	125391184	+	42	3	0.96114284	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_047440111.1	GGT7	mRNA	chr20	34860385	-	42	3	0.9335357	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_047426017.1	ZFAND4	mRNA	chr10	45672365	-	42	3	0.9343333	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_011519090.3	GARNL3	mRNA	chr9	127243179	+	42	3	0.9012262	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
NM_001242808.2	BRDT	mRNA	chr1	91949370	+	42	3	0.8675714	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
NM_152677.4	ZSCAN4	mRNA	chr19	57668934	+	42	3	0.95148814	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_017028945.3	APOL5	mRNA	chr22	35708423	+	42	3	0.92880946	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_024447083.2	SLC30A8	mRNA	chr8	116950974	+	42	3	0.9052976	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_017025881.2	KIAA1328	mRNA	chr18	36897204	+	42	3	0.9282024	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
NM_152667.3	NANP	mRNA	chr20	25624013	-	42	3	0.95044047	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
NM_001304818.2	TSACC	mRNA	chr1	156338525	+	42	3	0.9498334	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
NM_001286761.2	RUBCNL	mRNA	chr13	46390041	-	42	3	0.8935953	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
NM_012347.4	FBXO9	mRNA	chr6	53070972	+	42	3	0.95636904	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
NM_001367663.1	SYT16	mRNA	chr14	61927694	+	42	3	0.9521786	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_047420812.1	ZNF138	mRNA	chr7	64810472	+	42	3	0.92651194	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_047420808.1	ZNF138	mRNA	chr7	64810476	+	42	3	0.92651194	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
NM_001387354.1	FXYD3	mRNA	chr19	35117999	+	42	3	0.9073095	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
NM_001012761.3	RGMB	mRNA	chr5	98769435	+	42	3	0.91225	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
NM_004234.4	ZNF235	mRNA	chr19	44305024	-	42	3	0.9707738	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_017017043.3	NAALAD2	mRNA	chr11	90131698	+	42	3	0.96466666	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_011516463.1	ZNF862	mRNA	chr7	149840614	+	42	3	0.8943809	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
NM_001005205.3	OR8J1	mRNA	chr11	56354290	+	42	3	0.9767858	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_011545850.3	ITGAM	mRNA	chr16	31265395	+	42	3	0.9238333	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_047439892.1	FAM83C	mRNA	chr20	35290637	-	42	3	0.95048815	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
NM_172347.3	KCNG4	mRNA	chr16	84240011	-	42	3	0.981	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_017013152.2	COL22A1	mRNA	chr8	138827423	-	42	3	0.925381	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_011538292.3	C12orf42	mRNA	chr12	103495650	-	42	3	0.9267143	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_011532935.4	HEATR5B	mRNA	chr2	37060700	-	42	3	0.934369	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
NM_001293180.2	PRSS23	mRNA	chr11	86791070	+	42	3	0.9032381	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
NM_004926.4	ZFP36L1	mRNA	chr14	68793066	-	42	3	0.9175476	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
NM_021180.4	GRHL3	mRNA	chr1	24323039	+	42	3	0.93970233	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
NM_001348294.2	OR2J1	mRNA	chr6	29099489	+	42	3	0.96555954	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
NM_152601.4	ZNF709	mRNA	chr19	12484815	-	42	3	0.91180956	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_005263462.5	MTHFR	mRNA	chr1	11805963	-	42	3	0.92048806	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
NM_001271807.1	TREML1	mRNA	chr6	41154348	-	42	3	0.9673333	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_047419574.1	ATG5	mRNA	chr6	106280836	-	42	3	0.9358928	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_047435094.1	SMIM36	mRNA	chr17	55532144	-	42	3	0.9286667	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_047435095.1	SMIM36	mRNA	chr17	55532146	-	42	3	0.9286428	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_047435693.1	CLUH	mRNA	chr17	2708515	-	42	3	0.9091071	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_006710898.5	ZYG11B	mRNA	chr1	52754432	+	42	3	0.93961906	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
NM_016395.4	HACD3	mRNA	chr15	65530462	+	42	3	0.9382976	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_011528659.2	AHCY	mRNA	chr20	34311835	-	42	3	0.9502857	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_047430266.1	LATS2	mRNA	chr13	21060404	-	42	3	0.94222623	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_047429811.1	ANKRD13A	mRNA	chr12	110013157	+	42	3	0.9272143	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_006717233.4	FAM163B	mRNA	chr9	133582107	-	42	3	0.9477381	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_011523398.4	ABCC11	mRNA	chr16	48204568	-	42	3	0.9544881	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_017018592.2	CEP57	mRNA	chr11	95794220	+	42	3	0.9489167	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
NM_001395507.1	TMPRSS7	mRNA	chr3	112034735	+	42	3	0.89279765	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_047424070.1	ARHGEF10L	mRNA	chr1	17580169	+	42	3	0.94513094	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
NM_001282726.2	SLC25A17	mRNA	chr22	40819345	-	42	3	0.9012619	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_047428047.1	DNM1L	mRNA	chr12	32710957	+	42	3	0.9594286	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_011542009.3	NADK	mRNA	chr1	1780030	-	42	3	0.92795235	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_006719953.4	CARS2	mRNA	chr13	110713521	-	42	3	0.917	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_024451850.2	LKAAEAR1	mRNA	chr20	64084573	-	42	3	0.9223095	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_047423590.1	CDK5RAP2	mRNA	chr9	120536407	-	42	3	0.9357858	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
NM_001271985.2	PUS3	mRNA	chr11	125903205	-	42	3	0.9784524	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_047449877.1	DCUN1D4	mRNA	chr4	51861709	+	42	3	0.97839284	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_047424632.1	CREM	mRNA	chr10	35148420	+	42	3	0.91771424	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_017024138.2	CNTROB	mRNA	chr17	7935076	+	42	3	0.9471666	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
NM_001040663.4	GAGE1	mRNA	chrX	49599019	+	42	3	0.94064283	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_047440783.1	MX2	mRNA	chr21	41370521	+	42	3	0.871131	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_047429423.1	TNFRSF1B	mRNA	chr1	12187438	+	42	3	0.869	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_017004101.2	EML6	mRNA	chr2	54829407	+	42	3	0.9561429	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
NM_002487.3	NDN	mRNA	chr15	23687304	-	42	3	0.90361905	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
NM_004138.4	KRT33A	mRNA	chr17	41350827	-	42	3	0.91732144	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_047431804.1	SYT16	mRNA	chr14	61882413	+	42	3	0.9356072	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_017007525.2	SH3BP5	mRNA	chr3	15333155	-	42	3	0.92846423	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_017015017.2	FAM163B	mRNA	chr9	133600095	-	42	3	0.936762	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_047426773.1	B3GAT1	mRNA	chr11	134393816	-	42	3	0.91473806	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_047421146.1	LOC124901649	mRNA	chr7	63750530	+	42	3	0.8785119	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_011535144.3	GPALPP1	mRNA	chr13	45008794	+	42	3	0.95058334	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
NM_001413129.1	DLC1	mRNA	chr8	13276520	-	42	3	0.95826197	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
NM_178173.4	IHO1	mRNA	chr3	49198427	+	42	3	0.9332381	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
NM_178174.4	TREML1	mRNA	chr6	41154346	-	42	3	0.967381	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
NM_001004740.2	OR5M1	mRNA	chr11	56614873	-	42	3	0.968119	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
NM_001395837.1	ZNF846	mRNA	chr19	9768737	-	42	3	0.9242381	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_024447378.2	SPTLC1	mRNA	chr9	92070301	-	42	3	0.9160119	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
NM_001308.3	CPN1	mRNA	chr10	100081868	-	42	3	0.89054763	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_024447467.2	KANK1	mRNA	chr9	653261	+	42	3	0.9342024	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
NM_001135752.1	ECD	mRNA	chr10	73168094	-	42	3	0.9648333	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
NM_001353425.2	LKAAEAR1	mRNA	chr20	64084397	-	42	3	0.92475003	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
NM_007265.3	ECD	mRNA	chr10	73168007	-	42	3	0.96794045	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_017020801.2	MEDAG	mRNA	chr13	30917878	+	42	3	0.94416666	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_047420665.1	CCDC146	mRNA	chr7	77167804	+	42	3	0.94495237	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
NM_001100829.3	TMEM170B	mRNA	chr6	11537748	+	42	3	0.92453575	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_047447392.1	OSBPL10	mRNA	chr3	31879731	-	42	3	0.9258214	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_047434855.1	RSPRY1	mRNA	chr16	57196058	+	42	3	0.92978567	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_047420669.1	CCDC146	mRNA	chr7	77167801	+	42	3	0.94495237	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_047420635.1	SMURF1	mRNA	chr7	99121223	-	42	3	0.9575714	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_047427024.1	NUMA1	mRNA	chr11	72039807	-	42	3	0.9089881	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_011541571.3	PADI3	mRNA	chr1	17257245	+	42	3	0.9440238	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
NM_013937.4	OR11A1	mRNA	chr6	29432071	-	42	3	0.9840119	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_047437981.1	LOC124904248	mRNA	chr18	10604747	+	42	3	0.96011907	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_047449140.1	SUCLG2	mRNA	chr3	67620064	-	42	3	0.91342854	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
NM_001355204.2	TRAPPC2B	mRNA	chr19	57363550	+	42	3	0.93401194	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
NM_181698.4	CCNY	mRNA	chr10	35247024	+	42	3	0.97665477	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
NM_001319075.2	B3GNT2	mRNA	chr2	62215517	+	42	3	0.9388809	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_047420658.1	ESYT2	mRNA	chr7	158809472	-	42	3	0.96051186	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_047420661.1	ZNF398	mRNA	chr7	149150974	+	42	3	0.91195244	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_011528264.1	ZNF85	mRNA	chr19	20936663	+	42	3	0.92947614	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
NM_058219.3	EXOSC6	mRNA	chr16	70251939	-	42	3	0.91538095	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
NM_001242402.2	GHR	mRNA	chr5	42548042	+	42	3	0.96660715	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_011525971.3	ATP9B	mRNA	chr18	79155758	+	42	3	0.9355238	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
NM_173491.4	LSM11	mRNA	chr5	157743711	+	42	3	0.9199524	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_024448059.2	ARHGEF10L	mRNA	chr1	17580182	+	42	3	0.9448214	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
NM_001346142.1	AKR1B1	mRNA	chr7	134459238	-	42	3	0.9356786	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_047440254.1	UQCC1	mRNA	chr20	35381969	-	42	3	0.97111905	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_017014360.2	DAPK1	mRNA	chr9	87647790	+	42	3	0.94510716	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_047433038.1	KATNBL1	mRNA	chr15	34183599	-	42	3	0.94299996	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_011511096.1	CRACDL	mRNA	chr2	98838203	-	42	3	0.9080476	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_024446573.2	SERAC1	mRNA	chr6	158161125	-	42	3	0.92989284	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_005247200.4	DZIP1L	mRNA	chr3	138089910	-	42	3	0.94925	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_006722635.4	ZNF554	mRNA	chr19	2827727	+	42	3	0.92929757	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
NM_001142505.1	ABCG4	mRNA	chr11	119149588	+	42	3	0.8803214	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_017005143.3	TANC1	mRNA	chr2	159089583	+	42	3	0.95835716	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
NM_017736.5	THUMPD1	mRNA	chr16	20741817	-	42	3	0.949619	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_017016193.3	TUBB8	mRNA	chr10	48457	-	42	3	0.956631	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_047438979.1	MIER2	mRNA	chr19	330289	-	42	3	0.8566667	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_047441270.1	MAFF	mRNA	chr22	38213572	+	42	3	0.91323805	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
NM_172016.2	TRIM39	mRNA	chr6	30327230	+	42	3	0.8434405	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_047434853.1	RSPRY1	mRNA	chr16	57196066	+	42	3	0.92978567	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_006719768.4	B3GLCT	mRNA	chr13	31206286	+	42	3	0.94902384	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
NM_144674.2	TEKT5	mRNA	chr16	10694929	-	42	3	0.9206904	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
NM_001244698.2	ZFP36L1	mRNA	chr14	68793415	-	42	3	0.91875005	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
NM_001278597.3	ANO2	mRNA	chr12	5946231	-	42	3	0.92553574	0.07142857142857142	0.6206954588041946	0.1100003977355588	-0.622935560293089	0.9638915752769917
XM_011539431.3	ANTXRL	mRNA	chr10	46292903	+	43	3	0.88776743	0.06976744186046512	0.6230512115577964	0.1100003977355588	-0.6568828917355283	0.9638915752769917
NM_001385222.1	IL17D	mRNA	chr13	20703342	+	43	3	0.9525116	0.06976744186046512	0.6230512115577964	0.1100003977355588	-0.6568828917355283	0.9638915752769917
XM_047428083.1	MCRS1	mRNA	chr12	49568141	-	43	3	0.93918604	0.06976744186046512	0.6230512115577964	0.1100003977355588	-0.6568828917355283	0.9638915752769917
XM_011518834.3	PTPA	mRNA	chr9	129110949	+	43	3	0.90511626	0.06976744186046512	0.6230512115577964	0.1100003977355588	-0.6568828917355283	0.9638915752769917
XM_047422525.1	LOC124901993	mRNA	chr8	101312123	+	43	3	0.9390232	0.06976744186046512	0.6230512115577964	0.1100003977355588	-0.6568828917355283	0.9638915752769917
XM_017022919.2	DNAAF1	mRNA	chr16	84145767	+	43	3	0.928221	0.06976744186046512	0.6230512115577964	0.1100003977355588	-0.6568828917355283	0.9638915752769917
NM_001286554.2	USP49	mRNA	chr6	41895374	-	43	3	0.90536046	0.06976744186046512	0.6230512115577964	0.1100003977355588	-0.6568828917355283	0.9638915752769917
XM_011538539.3	STAB2	mRNA	chr12	103657976	+	43	3	0.9447674	0.06976744186046512	0.6230512115577964	0.1100003977355588	-0.6568828917355283	0.9638915752769917
XM_017028068.2	SYNDIG1	mRNA	chr20	24488669	+	43	3	0.9057791	0.06976744186046512	0.6230512115577964	0.1100003977355588	-0.6568828917355283	0.9638915752769917
XM_047425984.1	BTRC	mRNA	chr10	101407756	+	43	3	0.92681396	0.06976744186046512	0.6230512115577964	0.1100003977355588	-0.6568828917355283	0.9638915752769917
NM_001127205.2	HMOX2	mRNA	chr16	4495857	+	43	3	0.9586977	0.06976744186046512	0.6230512115577964	0.1100003977355588	-0.6568828917355283	0.9638915752769917
XM_047415996.1	RNF150	mRNA	chr4	141212899	-	43	3	0.89755815	0.06976744186046512	0.6230512115577964	0.1100003977355588	-0.6568828917355283	0.9638915752769917
XM_047415924.1	STK32B	mRNA	chr4	5019385	+	43	3	0.93412787	0.06976744186046512	0.6230512115577964	0.1100003977355588	-0.6568828917355283	0.9638915752769917
XM_047445102.1	KDM3A	mRNA	chr2	86437043	+	43	3	0.97173256	0.06976744186046512	0.6230512115577964	0.1100003977355588	-0.6568828917355283	0.9638915752769917
XM_047420809.1	ZNF138	mRNA	chr7	64816410	+	43	3	0.959186	0.06976744186046512	0.6230512115577964	0.1100003977355588	-0.6568828917355283	0.9638915752769917
NM_016498.5	MTFP1	mRNA	chr22	30425767	+	43	3	0.9327442	0.06976744186046512	0.6230512115577964	0.1100003977355588	-0.6568828917355283	0.9638915752769917
NM_016504.3	MRPL27	mRNA	chr17	50373183	-	43	3	0.93151164	0.06976744186046512	0.6230512115577964	0.1100003977355588	-0.6568828917355283	0.9638915752769917
NM_016505.4	ZCCHC17	mRNA	chr1	31297031	+	43	3	0.9446279	0.06976744186046512	0.6230512115577964	0.1100003977355588	-0.6568828917355283	0.9638915752769917
XM_017020912.2	PARP2	mRNA	chr14	20343634	+	43	3	0.8954884	0.06976744186046512	0.6230512115577964	0.1100003977355588	-0.6568828917355283	0.9638915752769917
NM_001386075.1	AOPEP	mRNA	chr9	94726698	+	43	3	0.9449883	0.06976744186046512	0.6230512115577964	0.1100003977355588	-0.6568828917355283	0.9638915752769917
XM_047449616.1	PDCL2	mRNA	chr4	55592244	-	43	3	0.96644187	0.06976744186046512	0.6230512115577964	0.1100003977355588	-0.6568828917355283	0.9638915752769917
XM_011529899.4	CRYBB1	mRNA	chr22	26618026	-	43	3	0.92310464	0.06976744186046512	0.6230512115577964	0.1100003977355588	-0.6568828917355283	0.9638915752769917
XM_047432949.1	RFX7	mRNA	chr15	56189931	-	43	3	0.9360697	0.06976744186046512	0.6230512115577964	0.1100003977355588	-0.6568828917355283	0.9638915752769917
XM_047432951.1	RFX7	mRNA	chr15	56189819	-	43	3	0.9394767	0.06976744186046512	0.6230512115577964	0.1100003977355588	-0.6568828917355283	0.9638915752769917
XM_006711840.3	EXO1	mRNA	chr1	241848203	+	43	3	0.8813838	0.06976744186046512	0.6230512115577964	0.1100003977355588	-0.6568828917355283	0.9638915752769917
NM_001352442.2	ABLIM1	mRNA	chr10	114613735	-	43	3	0.9389303	0.06976744186046512	0.6230512115577964	0.1100003977355588	-0.6568828917355283	0.9638915752769917
XM_047415656.1	RBPJ	mRNA	chr4	26105448	+	43	3	0.93112797	0.06976744186046512	0.6230512115577964	0.1100003977355588	-0.6568828917355283	0.9638915752769917
NM_173174.3	PTK2B	mRNA	chr8	27311477	+	43	3	0.8702791	0.06976744186046512	0.6230512115577964	0.1100003977355588	-0.6568828917355283	0.9638915752769917
